iso3,country,year,gdp_current_usd,global_gdp_total,gdp_share,gdp_log,gdp_rank,gdp_share_change
TUV,Tuvalu,1996,13338597.3300737,31636366949737.824,4.2162228524107565e-07,7.1251101621264326,199,3.611621190797787e-08
USA,United States,1997,8577554457000.0,31529127800031.867,0.27205175199903026,12.933363483976771,1,0.016866887920732432
JPN,Japan,1997,4492448605638.94,31529127800031.867,0.14248566069228213,12.65248311740815,2,-0.013138768044230253
DEU,Germany,1997,2218790886532.82,31529127800031.867,0.0703727328140862,12.34611637338823,3,-0.00885812694742262
GBR,United Kingdom,1997,1569317288801.57,31529127800031.867,0.049773571243540204,12.195710759294197,4,0.004721399047330689
FRA,France,1997,1449392222971.45,31529127800031.867,0.045969943480960646,12.161185926687208,5,-0.004569652898941637
ITA,Italy,1997,1244988176443.84,31529127800031.867,0.039486920930384306,12.095165226990325,6,-0.0020721022994674987
CHN,China,1997,967753570434.667,31529127800031.867,0.0306939531144813,11.985764782282095,7,0.0032406131684012823
BRA,Brazil,1997,883206452795.124,31529127800031.867,0.0280123972472918,11.946062233395855,8,0.001131104766546799
CAN,Canada,1997,654986999855.554,31529127800031.867,0.020774028511340296,11.816232680225331,9,0.000841019290192261
ESP,Spain,1997,589739772727.273,31529127800031.867,0.01870460155027431,11.770660418083917,10,-0.0015964467046879587
KOR,"Korea, Rep.",1997,589202526424.141,31529127800031.867,0.01868756186853813,11.770264600373089,11,-0.0012640610457204209
MEX,Mexico,1997,523449530464.257,31529127800031.867,0.016602093587369325,11.7188748145774,12,0.00294193008910742
AUS,Australia,1997,436321902767.408,31529127800031.867,0.013838692447653659,11.63980701452766,13,0.0011329820189644648
NLD,Netherlands,1997,417506211881.635,31529127800031.867,0.01324192075751658,11.620662941534224,14,-0.0010256008493962701
IND,India,1997,415867563592.829,31529127800031.867,0.013189948235498244,11.61895504803504,15,0.0007707957193850753
RUS,Russian Federation,1997,404928954191.876,31529127800031.867,0.012843011603748414,11.607378831834302,16,0.00046090428507779453
CHE,Switzerland,1997,294788198856.198,31529127800031.867,0.009349709916679017,11.469510093589257,17,-0.0014007014718114847
ARG,Argentina,1997,292859000000.0,31529127800031.867,0.009288522088444958,11.466658575095334,18,0.0006860883629676608
SWE,Sweden,1997,268249616890.856,31529127800031.867,0.008507993579530127,11.428539110387081,19,-0.0007202973250266115
TUR,Turkiye,1997,263817553748.395,31529127800031.867,0.00836742314667291,11.421303689020942,20,0.00045352565105027075
BEL,Belgium,1997,252708051420.839,31529127800031.867,0.008015066354629181,11.402619079007126,21,-0.0008102653804697435
IDN,Indonesia,1997,215748998609.635,31529127800031.867,0.006842847032686295,11.333948788631423,22,-0.0003441248385214783
AUT,Austria,1997,211724812267.448,31529127800031.867,0.006715213107393158,11.325771756457748,23,-0.0007430573573222726
NGA,Nigeria,1997,200850397618.182,31529127800031.867,0.006370312521552816,11.302872695829759,24,0.0004995297924525275
HKG,"Hong Kong SAR, China",1997,177353174849.714,31529127800031.867,0.005625058072476548,11.248838967306806,25,0.0005764953280727493
DNK,Denmark,1997,173241365735.483,31529127800031.867,0.005494645041697218,11.2386515987997,26,-0.000431482890235803
ZAF,South Africa,1997,168978057327.73,31529127800031.867,0.0053594269527354075,11.227830312896568,27,0.00019970284029538054
SAU,Saudi Arabia,1997,165963684913.218,31529127800031.867,0.005263820996439053,11.220013068960686,28,0.00024862808370177455
NOR,Norway,1997,161356631888.484,31529127800031.867,0.005117700461359446,11.207786819962317,29,-5.103807965137989e-05
POL,Poland,1997,159893964916.817,31529127800031.867,0.005071309486609248,11.203832071921422,30,-1.1860350134463779e-05
THA,Thailand,1997,150180456565.728,31529127800031.867,0.004763229021691371,11.176613420298665,31,-0.0010223669577735803
GRC,Greece,1997,138766067640.085,31529127800031.867,0.004401202231796109,11.142283281404922,32,-0.00010320196769244595
FIN,Finland,1997,126862902302.142,31529127800031.867,0.004023673065323861,11.103334642733737,33,-0.0001484866317282632
ISR,Israel,1997,119459826346.611,31529127800031.867,0.00378887189979579,11.077221879097111,34,0.00015012931827291425
PRT,Portugal,1997,117016535162.95,31529127800031.867,0.003711378757608123,11.068247234589183,35,-0.00016485930332656553
IRN,"Iran, Islamic Rep.",1997,113919163421.155,31529127800031.867,0.003613140336252494,11.056596787011618,36,-0.00019273067531885195
COL,Colombia,1997,106659508271.255,31529127800031.867,0.0033828880059012354,11.027999577138225,37,0.0003117354480815745
SGP,Singapore,1997,100123787215.299,31529127800031.867,0.0031755964786059766,11.000537268579002,38,0.0001318498099043353
MYS,Malaysia,1997,100005323301.867,31529127800031.867,0.0031718391937808673,11.000023118190944,39,-1.6118325826857544e-05
PHL,Philippines,1997,94106317565.0846,31529127800031.867,0.002984742177517181,10.97361877955434,40,-7.007304318263144e-06
VEN,"Venezuela, RB",1997,85837678559.8324,31529127800031.867,0.002722488205326937,10.933677963824067,41,0.0004926742942930216
CHL,Chile,1997,85741415285.165,31529127800031.867,0.0027194350515804097,10.933190647887754,42,0.00023545517144791432
IRL,Ireland,1997,82856648758.3572,31529127800031.867,0.0026279397668042517,10.918327363729523,43,0.00023225424416712433
ARE,United Arab Emirates,1997,78839008444.5655,31529127800031.867,0.002500513459953238,10.89674115353534,44,0.00017498619213919498
EGY,"Egypt, Arab Rep.",1997,78436578171.0914,31529127800031.867,0.002487749698265111,10.894518639128485,45,0.0003500289830964385
NZL,New Zealand,1997,66075143415.4952,31529127800031.867,0.002095685736521656,10.820038114436977,46,-0.00012140939992213431
CZE,Czechia,1997,62539765163.1302,31529127800031.867,0.0019835551925120806,10.796156246133839,47,-0.0001596777974699629
PAK,Pakistan,1997,62433340468.0228,31529127800031.867,0.00198017975200569,10.795416572285411,48,-2.1319667475924904e-05
PER,Peru,1997,58147522522.5225,31529127800031.867,0.001844247734707832,10.764531215578334,49,9.776356292906865e-05
UKR,Ukraine,1997,50151531591.7317,31529127800031.867,0.001590641260672013,10.70028420060032,50,0.00018217261204826925
BGD,Bangladesh,1997,48244309133.4895,31529127800031.867,0.0015301504513372786,10.683446091613781,51,6.226748673017024e-05
PRI,Puerto Rico (US),1997,48187039000.0,31529127800031.867,0.0015283340314904397,10.682930240568286,52,9.514686837417221e-05
DZA,Algeria,1997,48177612042.1507,31529127800031.867,0.0015280350394628426,10.682845270078715,53,4.425043486724076e-05
HUN,Hungary,1997,47398564799.2496,31529127800031.867,0.001503326228999005,10.675765191690903,54,2.294868760499818e-05
MAR,Morocco,1997,39147844526.0838,31529127800031.867,0.0012416405799225512,10.592707854869102,55,-0.00012266182547716192
ROU,Romania,1997,35575214078.2428,31529127800031.867,0.0011283285190720322,10.551147522184849,56,-3.922255709875753e-05
LBY,Libya,1997,30700897874.8704,31529127800031.867,0.0009737312769825295,10.487151076988571,57,9.232111288508455e-05
KWT,Kuwait,1997,30350190704.4361,31529127800031.867,0.0009626080016208195,10.4821614242951,58,-3.284047572125342e-05
ECU,Ecuador,1997,28162053026.5133,31529127800031.867,0.0008932074875374395,10.449664311890013,59,9.582157920363325e-05
SVK,Slovak Republic,1997,27844628979.2682,31529127800031.867,0.0008831398431275367,10.444741435429943,60,-8.169545188885718e-06
SRB,Serbia,1997,27153408994.8074,31529127800031.867,0.0008612166237843077,10.433824361169583,61,0.000125435862213937
VNM,Viet Nam,1997,26843700441.5482,31529127800031.867,0.0008513936894099896,10.42884238372388,62,7.199096551553685e-05
CUB,Cuba,1997,25365908100.0,31529127800031.867,0.0008045229877870064,10.404250414682576,63,1.3744174918061476e-05
HRV,Croatia,1997,24175764812.1218,31529127800031.867,0.0007667755659291458,10.383380222090311,64,3.3826521696395974e-06
URY,Uruguay,1997,23969739233.8966,31529127800031.867,0.0007602411137384007,10.379663309382181,65,0.0001117640573754002
KAZ,Kazakhstan,1997,22165932062.966,31529127800031.867,0.0007030302964151008,10.345685997818626,66,3.811962666912597e-05
IRQ,Iraq,1997,20764857056.3795,31529127800031.867,0.0006585928157631597,10.317328945807597,67,0.0003287920318134981
TUN,Tunisia,1997,20746210353.845,31529127800031.867,0.0006580014038264653,10.316938777061463,68,3.886704374382556e-05
SVN,Slovenia,1997,20726878751.5006,31529127800031.867,0.0006573882691255306,10.31653390686666,69,-2.1283191371741566e-05
DOM,Dominican Republic,1997,20017450041.3075,31529127800031.867,0.0006348875290260096,10.301408753287037,70,5.828457785364148e-05
LUX,Luxembourg,1997,19563836265.2233,31529127800031.867,0.0006205003953583367,10.291454019442254,71,-3.998361948375504e-05
CIV,Cote d'Ivoire,1997,18047558037.7036,31529127800031.867,0.0005724090482986771,10.256418447100637,72,1.194507156181677e-06
OMN,Oman,1997,18039791937.5813,31529127800031.867,0.0005721627332032657,10.256231524287884,73,2.2097023956853105e-05
GTM,Guatemala,1997,17790026221.6139,31529127800031.867,0.0005642409880299929,10.250176588212865,74,6.87720980586114e-05
LBN,Lebanon,1997,15751867489.4446,31529127800031.867,0.0004995973117096084,10.197332049699066,75,6.686060223414338e-05
LKA,Sri Lanka,1997,15091913883.7091,31529127800031.867,0.0004786657588318649,10.178744318399046,76,3.936947688745621e-05
UZB,Uzbekistan,1997,14744603773.5849,31529127800031.867,0.00046765022702499235,10.168633106405773,77,2.6737013515673916e-05
SYR,Syrian Arab Republic,1997,14505233463.035,31529127800031.867,0.00046005818984375265,10.161524723203618,78,2.4181311182191415e-05
BLR,Belarus,1997,14128408565.7064,31529127800031.867,0.0004481065462804245,10.150093245354826,79,-1.0240568698464253e-05
KEN,Kenya,1997,13115764358.2846,31529127800031.867,0.0004159888101399159,10.117793605403852,80,3.522873692195981e-05
CRI,Costa Rica,1997,12614602382.2012,31529127800031.867,0.00040009360430796475,10.100873565916817,81,3.0948040729196046e-05
SDN,Sudan,1997,11681175864.3383,31529127800031.867,0.00037048839214405717,10.067486562441605,82,8.542719219689962e-05
BGR,Bulgaria,1997,11316127378.9613,31529127800031.867,0.0003589102575476212,10.053697827408905,83,-2.9723647766383013e-05
QAT,Qatar,1997,11297802115.3846,31529127800031.867,0.00035832904059506464,10.052993963660253,84,7.19706101530234e-05
TZA,Tanzania,1997,11158197941.9152,31529127800031.867,0.00035390125640912657,10.047594061351013,85,5.571505300108108e-05
CMR,Cameroon,1997,10789458432.6416,31529127800031.867,0.00034220605470192215,10.032999646201164,86,-8.451745672979395e-06
SLV,El Salvador,1997,10221705900.0,31529127800031.867,0.00032419881592759024,10.009523381232349,87,2.1182739042711267e-05
LTU,Lithuania,1997,10168271903.3233,31529127800031.867,0.0003225040656948659,10.007247150895093,88,5.603202806076478e-05
PAN,Panama,1997,10058854386.1392,31529127800031.867,0.0003190337027378548,10.002548521265695,89,2.8308053446133858e-05
PRY,Paraguay,1997,9965225678.05093,31529127800031.867,0.0003160641087585321,9.998487138422597,90,6.660952698435624e-06
CYP,Cyprus,1997,9547816419.61231,31529127800031.867,0.00030282526304462693,9.97990406002933,91,-1.3643271283496025e-05
ETH,Ethiopia,1997,8803539988.33248,31529127800031.867,0.0002792192681055891,9.944657341270192,92,2.2843228760849386e-06
ZWE,Zimbabwe,1997,8534000000.0,31529127800031.867,0.0002706703481975602,9.931152638523294,93,1.7468687223479162e-07
JAM,Jamaica,1997,8400041723.54861,31529127800031.867,0.00026642163325368357,9.92428144323592,94,3.270668322321381e-05
BOL,Bolivia,1997,7925736821.45034,31529127800031.867,0.0002513782452758598,9.899039647245017,95,1.7566659447792733e-05
BRN,Brunei Darussalam,1997,7793034376.20807,31529127800031.867,0.0002471693611581667,9.891706591979533,96,4.936195819519354e-06
ISL,Iceland,1997,7716781803.07823,31529127800031.867,0.00024475088090037273,9.887436220470402,97,1.7847363530178759e-06
AGO,Angola,1997,7648380195.59902,31529127800031.867,0.00024258140739279472,9.883569468277813,98,4.677303829722255e-06
MAC,"Macao SAR, China",1997,7267570892.70211,31529127800031.867,0.000230503391619186,9.861389276859276,99,3.647603728183698e-06
JOR,Jordan,1997,7245839210.15515,31529127800031.867,0.000229814134285942,9.86008869253082,100,1.0841344613248568e-05
BHR,Bahrain,1997,7219407712.76596,31529127800031.867,0.00022897581431855095,9.858501569089205,101,9.66596858493243e-06
GHA,Ghana,1997,6891443192.24985,31529127800031.867,0.0002185738608425091,9.838310180513917,102,-5.724068181372089e-07
YEM,"Yemen, Rep.",1997,6838298530.54911,31529127800031.867,0.00021688828736144737,9.83494805629388,103,1.1549803774453348e-05
LVA,Latvia,1997,6349481006.53278,31529127800031.867,0.00020138460685634196,9.802738228408447,104,1.8068194525357753e-05
BHS,"Bahamas, The",1997,6332360000.0,31529127800031.867,0.00020084158496745983,9.80156559689929,105,8.676401070826038e-05
UGA,Uganda,1997,6269333313.17108,31529127800031.867,0.000198842586224816,9.797221360000524,106,7.778127510535827e-06
COD,"Congo, Dem. Rep.",1997,6090838693.27145,31529127800031.867,0.00019318132527805902,9.784677098015665,107,1.0750233826876173e-05
SEN,Senegal,1997,6041478725.90443,31529127800031.867,0.00019161578982525244,9.781143250525215,108,-1.5731412095461192e-05
TTO,Trinidad and Tobago,1997,5737771523.10148,31529127800031.867,0.00018198319850432654,9.758743250736082,109,-7.216661592791829e-08
HND,Honduras,1997,5569178707.22433,31529127800031.867,0.00017663599014047896,9.74579115402123,110,2.4948709894817605e-05
GIN,Guinea,1997,5516916163.0949,31529127800031.867,0.00017497839452093323,9.741696384323534,111,-3.3367422559639644e-06
GAB,Gabon,1997,5326817114.53586,31529127800031.867,0.00016894907935038013,9.726467786420393,112,-1.103492487946768e-05
EST,Estonia,1997,5154420649.23354,31529127800031.867,0.0001634812317652609,9.71217985817808,113,1.2199038213495529e-05
BWA,Botswana,1997,5020265626.66489,31529127800031.867,0.00015922627668310622,9.700726696655547,114,5.992587572722322e-06
PNG,Papua New Guinea,1997,4936615298.79367,31529127800031.867,0.00015657316403115597,9.693429284780644,115,-6.382054106895838e-06
NPL,Nepal,1997,4918691916.53516,31529127800031.867,0.00015600469342923556,9.69184962127067,116,1.308119059292582e-05
MOZ,Mozambique,1997,4873663774.93019,31529127800031.867,0.00015457654921000586,9.687855564707297,117,2.7186885884457703e-05
MMR,Myanmar,1997,4722288495.66085,31529127800031.867,0.00014977542435081495,9.67415251561994,118,-4.378525619578734e-05
NIC,Nicaragua,1997,4389973489.86032,31529127800031.867,0.00013923548782265657,9.64246189763571,119,3.051964928548964e-06
ZMB,Zambia,1997,4303288479.7086,31529127800031.867,0.0001364861250524111,9.63380046087366,120,2.2780876668004516e-05
MDG,Madagascar,1997,4262965419.74998,31529127800031.867,0.00013520721051299336,9.629711809758867,121,-2.0684932429434534e-05
MUS,Mauritius,1997,4243755307.55239,31529127800031.867,0.00013459792907903088,9.627750334785524,122,-7.058341650905726e-06
NAM,Namibia,1997,4154989950.00393,31529127800031.867,0.00013178258454709713,9.618569977659693,123,5.688358781368713e-06
AZE,Azerbaijan,1997,3962362387.47922,31529127800031.867,0.00012567307324864264,9.597954192475976,124,2.5266241409669922e-05
MKD,North Macedonia,1997,3912986090.97363,31529127800031.867,0.0001241070198893886,9.59250830416847,125,-2.262352169529733e-05
MWI,Malawi,1997,3875785863.38323,31529127800031.867,0.00012292715129846735,9.588359774333304,126,1.79981069841862e-05
MLT,Malta,1997,3787023706.66607,31529127800031.867,0.00012011190828635108,9.578298023801057,127,-7.15720351234875e-07
PYF,French Polynesia,1997,3762859093.26192,31529127800031.867,0.00011934548640632288,9.57551795571966,128,-1.234070993284036e-05
PSE,West Bank and Gaza,1997,3759800000.0,31529127800031.867,0.00011924846205216624,9.575164743542944,129,1.1473760696065807e-05
BIH,Bosnia and Herzegovina,1997,3671909673.04401,31529127800031.867,0.0001164608706061415,9.564891989255498,130,2.8396228858125665e-05
GEO,Georgia,1997,3510520231.21387,31529127800031.867,0.00011134212952158866,9.545371480227617,131,1.3513697384963434e-05
KHM,Cambodia,1997,3443413388.65696,31529127800031.867,0.00010921372168923366,9.536989163754791,132,-1.6300969181254446e-06
MLI,Mali,1997,3414879485.63064,31529127800031.867,0.00010830872034548284,9.533375381619562,133,-1.0007754664982592e-05
HTI,Haiti,1997,3338949151.59927,31529127800031.867,0.0001059004604496511,9.523609805293365,134,1.3996178001969954e-05
NCL,New Caledonia,1997,3291131281.04099,31529127800031.867,0.00010438383522419113,9.517345206358344,135,-9.629522938259358e-06
BMU,Bermuda,1997,2932827000.0,31529127800031.867,9.30196045574415e-05,9.467286445809984,136,7.820504285204418e-06
MCO,Monaco,1997,2840195190.36905,31529127800031.867,9.0081628910971e-05,9.453348187648182,137,-9.10444386114528e-06
BRB,Barbados,1997,2498384129.66738,31529127800031.867,7.924050882450528e-05,9.397659212488643,138,4.527587229379522e-06
TKM,Turkmenistan,1997,2450350625.10407,31529127800031.867,7.77170443992299e-05,9.389228232794236,139,2.526363395171914e-06
BFA,Burkina Faso,1997,2447669101.95178,31529127800031.867,7.763199532431424e-05,9.388752705585535,140,-4.126779301087726e-06
COG,"Congo, Rep.",1997,2322719102.6909,31529127800031.867,7.36689932376928e-05,9.365996691708299,141,-6.640403321471372e-06
LIE,Liechtenstein,1997,2298389802.88883,31529127800031.867,7.28973480480011e-05,9.3614236861831,142,-6.252479661375987e-06
ALB,Albania,1997,2293666029.99318,31529127800031.867,7.274752554337585e-05,9.360530182575726,143,-2.9491971083487134e-05
NER,Niger,1997,2290318910.20658,31529127800031.867,7.264136593731798e-05,9.35989595889005,144,-3.40045466327208e-06
BEN,Benin,1997,2268301646.46707,31529127800031.867,7.194305091004698e-05,9.355700808018536,145,-2.6899324898578325e-06
SOM,"Somalia, Fed. Rep.",1997,2191749013.58124,31529127800031.867,6.951505374592141e-05,9.340790819767806,146,1.2863975566200375e-05
TGO,Togo,1997,2116818622.95834,31529127800031.867,6.713850875875483e-05,9.325683647616511,147,1.7230956124061729e-06
FJI,Fiji,1997,2090221137.02876,31529127800031.867,6.629492418203358e-05,9.320192235159334,148,-9.914569314393995e-07
MRT,Mauritania,1997,2071996564.05296,31529127800031.867,6.571690080341727e-05,9.316389030892656,149,-1.676647029580307e-06
MDA,Moldova,1997,1930081168.83117,31529127800031.867,6.12158122822928e-05,9.285575573481468,150,7.634369868056045e-06
RWA,Rwanda,1997,1851558197.31088,31529127800031.867,5.8725322471781426e-05,9.267537367140935,151,1.503083373341586e-05
KGZ,Kyrgyz Republic,1997,1767864035.71943,31529127800031.867,5.6070819558720656e-05,9.24744886089911,152,-1.697210160728068e-06
LAO,Lao PDR,1997,1747011857.33107,31529127800031.867,5.5409457198156434e-05,9.242295852639472,153,-3.815786753626958e-06
SWZ,Eswatini,1997,1716714070.12471,31529127800031.867,5.444851126274971e-05,9.234697966618237,154,3.7871367676355633e-06
ARM,Armenia,1997,1639492444.76152,31529127800031.867,5.1999295862534546e-05,9.214709419659888,155,1.5203976763344886e-06
TCD,Chad,1997,1544689576.92712,31529127800031.867,4.89924614066095e-05,9.188841216076057,156,-1.814426702149783e-06
ABW,Aruba,1997,1531843575.41899,31529127800031.867,4.858502858481996e-05,9.1852144194736,157,4.967875251483264e-06
MNG,Mongolia,1997,1180934202.83801,31529127800031.867,3.745534003756414e-05,9.072225701050927,158,-5.081765265862053e-06
AND,Andorra,1997,1180645571.8643,31529127800031.867,3.744618561453218e-05,9.072119542587718,159,-1.2442285268138972e-06
IMN,Isle of Man,1997,1178261296.66012,31529127800031.867,3.737056426467113e-05,9.071241612279444,160,5.533598603053752e-06
GRL,Greenland,1997,1072154433.84538,31529127800031.867,3.400520435088903e-05,9.03025734593161,161,-3.847295305110313e-06
LSO,Lesotho,1997,998004258.715675,31529127800031.867,3.1653405227234557e-05,8.99913239452662,162,1.7475537004780207e-06
SMR,San Marino,1997,976606910.602381,31529127800031.867,3.097475188011366e-05,8.98971979308538,163,0.0
BDI,Burundi,1997,972896267.915425,31529127800031.867,3.085706252598721e-05,8.988066537417874,164,3.387604427408199e-06
CAF,Central African Republic,1997,937741513.015352,31529127800031.867,2.974206958602909e-05,8.972083142279141,165,-2.1133937388291333e-06
FRO,Faroe Islands,1997,933763083.395627,31529127800031.867,2.9615886913138245e-05,8.970236699971212,166,-1.6625755042184812e-06
SUR,Suriname,1997,926422500.0,31529127800031.867,2.9383067805607476e-05,8.966809094210628,167,2.1557693115451444e-06
TJK,Tajikistan,1997,921518032.909326,31529127800031.867,2.92275142767633e-05,8.96450383821639,168,-3.761571479927193e-06
BLZ,Belize,1997,872916050.0,31529127800031.867,2.7686019592305936e-05,8.940972478785906,169,8.074876372627575e-07
SLE,Sierra Leone,1997,850232760.017239,31529127800031.867,2.6966580408113277e-05,8.929537834600303,170,-2.8000936224131365e-06
MNE,Montenegro,1997,838288806.001293,31529127800031.867,2.6587757559232123e-05,8.923393666893146,171,0.0
LCA,St. Lucia,1997,805925925.925926,31529127800031.867,2.556131368547123e-05,8.906295126867155,172,6.251732575190036e-07
GMB,"Gambia, The",1997,803633342.473706,31529127800031.867,2.548860049572617e-05,8.905057947180175,173,-1.3235630995247526e-06
GUY,Guyana,1997,749138009.56454,31529127800031.867,2.376018817633715e-05,8.874561832747634,174,1.4628743746224197e-06
ATG,Antigua and Barbuda,1997,734422222.222222,31529127800031.867,2.329345191152036e-05,8.86594580931856,175,1.8263617800990214e-06
GNB,Guinea-Bissau,1997,698107222.422492,31529127800031.867,2.2141659828020567e-05,8.84392213111914,176,-7.850055527779099e-08
ERI,Eritrea,1997,686490090.140141,31529127800031.867,2.1773202687181444e-05,8.836634272339683,177,-1.489085113616776e-07
SYC,Seychelles,1997,598966982.350186,31529127800031.867,1.8997258222588085e-05,8.777402882859533,178,2.0784271842499516e-06
SLB,Solomon Islands,1997,526554005.954357,31529127800031.867,1.6700557316204124e-05,8.72144292117226,179,5.613327648730706e-07
MDV,Maldives,1997,508223602.378929,31529127800031.867,1.6119177339831624e-05,8.706054830224202,180,1.882955820844805e-06
DJI,Djibouti,1997,502675542.001227,31529127800031.867,1.594321115348833e-05,8.701287754867401,181,3.281233490252494e-07
CPV,Cabo Verde,1997,490608657.924976,31529127800031.867,1.556048936832563e-05,8.690735208069029,182,-3.066697982581916e-07
GNQ,Equatorial Guinea,1997,442337870.69437,31529127800031.867,1.4029499119031225e-05,8.645754123022137,183,6.681530777018823e-06
GRD,Grenada,1997,392190592.592593,31529127800031.867,1.243899276503921e-05,8.59349717211064,184,8.412184369258274e-07
KNA,St. Kitts and Nevis,1997,374641307.974641,31529127800031.867,1.1882387307087586e-05,8.573615661016756,185,1.3266732146636003e-06
COM,Comoros,1997,362816806.134452,31529127800031.867,1.1507353087454746e-05,8.559687395925012,186,-8.988801993430473e-07
BTN,Bhutan,1997,352229076.707627,31529127800031.867,1.1171545211830154e-05,8.546825204363914,187,1.5810525328788367e-06
VCT,St. Vincent and the Grenadines,1997,347770370.37037,31529127800031.867,1.1030129744661649e-05,8.541292577859902,188,5.520337794852133e-07
TLS,Timor-Leste,1997,319972700.0,31529127800031.867,1.0148479273812218e-05,8.505112925991384,189,4.45819657817854e-07
DMA,Dominica,1997,302988888.888889,31529127800031.867,9.609808771449198e-06,8.481426702486722,190,3.7091020735199427e-07
LBR,Liberia,1997,295900000.0,31529127800031.867,9.384972583976805e-06,8.471144965160633,191,4.3464673645486e-06
WSM,Samoa,1997,285475591.89651,31529127800031.867,9.054344722349771e-06,8.455568982081662,192,1.1549588930772653e-06
VUT,Vanuatu,1997,272771209.113662,31529127800031.867,8.65140357968882e-06,8.435798528803636,193,3.897076364768584e-07
TON,Tonga,1997,214991452.314998,31529127800031.867,6.818820161424849e-06,8.332421193468052,194,-2.0159961997244496e-07
FSM,"Micronesia, Fed. Sts.",1997,204397167.480929,31529127800031.867,6.48280436989197e-06,8.310474873087303,195,-3.6203964273314397e-07
PLW,Palau,1997,143860800.0,31529127800031.867,4.562790347782935e-06,8.157942471053182,196,2.1669712480179728e-07
MHL,Marshall Islands,1997,109884700.0,31529127800031.867,3.4851804558922476e-06,8.040937226835268,197,-1.8951361017237764e-08
STP,Sao Tome and Principe,1997,91920274.2401657,31529127800031.867,2.9154080894071794e-06,7.9634113113809795,198,-1.3577806102263705e-06
KIR,Kiribati,1997,80205806.8250976,31529127800031.867,2.5438637990175086e-06,7.904205811935092,199,-3.092155063800684e-08
NRU,Nauru,1997,37331507.2781343,31529127800031.867,1.1840323498608347e-06,7.5720755251355545,200,-1.0093238685921722e-11
TUV,Tuvalu,1997,13734210.096632,31529127800031.867,4.356038702922229e-07,7.137803686651462,201,1.398158505114724e-08
USA,United States,1998,9062818202000.0,31421746688770.94,0.2884250290655784,12.957263268235234,1,0.01637327706654812
JPN,Japan,1998,4098362709531.24,31421746688770.94,0.13043077299696568,12.61261039129731,2,-0.012054887695316457
DEU,Germany,1998,2247760364565.97,31421746688770.94,0.07153518188628397,12.351750008901433,3,0.0011624490721977715
GBR,United Kingdom,1998,1660821464060.95,31421746688770.94,0.052855796990256776,12.220322948923057,4,0.0030822257467165715
FRA,France,1998,1496906382032.47,31421746688770.94,0.04763918431585514,12.175194639996983,5,0.0016692408348944962
ITA,Italy,1998,1272729786996.77,31421746688770.94,0.04050474340599277,12.104736208466813,6,0.001017822475608464
CHN,China,1998,1037134141760.35,31421746688770.94,0.033006890165370284,12.01583493118046,7,0.002312937050888985
BRA,Brazil,1998,863711007325.493,31421746688770.94,0.027487682842092093,11.936368454378641,8,-0.0005247144051997062
CAN,Canada,1998,634000000000.0,31421746688770.94,0.020177108748272415,11.802089257881732,9,-0.000596919763067881
ESP,Spain,1998,618731484575.12,31421746688770.94,0.01969118683005084,11.791502215954281,10,0.00098658527977653
MEX,Mexico,1998,557461102630.658,31421746688770.94,0.01774125124717766,11.746214569474079,11,0.0011391576598083347
NLD,Netherlands,1998,438612530548.767,31421746688770.94,0.01395888442781929,11.64208103470687,12,0.0007169636703027102
IND,India,1998,421351317224.941,31421746688770.94,0.01340954471431461,11.624644355947135,13,0.00021959647881636575
AUS,Australia,1998,400361527504.578,31421746688770.94,0.012741542711489477,11.602452337550456,14,-0.001097149736164182
KOR,"Korea, Rep.",1998,397297216492.19,31421746688770.94,0.012644020729572315,11.599115522351319,15,-0.006043541138965814
CHE,Switzerland,1998,303459014346.806,31421746688770.94,0.009657611250976443,11.4821000428742,16,0.00030790133429742586
ARG,Argentina,1998,298948250000.0,31421746688770.94,0.009514055757658879,11.47559601546626,17,0.00022553366921392037
TUR,Turkiye,1998,276035372654.608,31421746688770.94,0.008784851312968339,11.440964738457865,18,0.000417428166295428
RUS,Russian Federation,1998,270955486862.442,31421746688770.94,0.008623183476915756,11.432897949922886,19,-0.004219828126832657
SWE,Sweden,1998,270887306758.576,31421746688770.94,0.008621013638792457,11.432788655332686,20,0.00011302005926232955
BEL,Belgium,1998,258528339631.029,31421746688770.94,0.008227688364740658,11.41250815698806,21,0.00021262201011147674
NGA,Nigeria,1998,218416200672.727,31421746688770.94,0.006951115825485968,11.33928484832677,22,0.0005808033039331516
AUT,Austria,1998,217068085815.918,31421746688770.94,0.006908211945247803,11.336595976504269,23,0.00019299883785464482
DNK,Denmark,1998,176877077513.133,31421746688770.94,0.0056291293817966786,11.247671553912555,24,0.00013448434009946057
POL,Poland,1998,175282269666.801,31421746688770.94,0.005578374474307658,11.243737988111445,25,0.0005070649876984098
HKG,"Hong Kong SAR, China",1998,168885443660.072,31421746688770.94,0.0053747948938951216,11.227592219076415,26,-0.00025026317858142626
NOR,Norway,1998,154230295158.447,31421746688770.94,0.004908393434842489,11.188169689719174,27,-0.00020930702651695676
ZAF,South Africa,1998,152982984557.233,31421746688770.94,0.004868697659379448,11.184643129354567,28,-0.0004907292933559598
SAU,Saudi Arabia,1998,146775466666.667,31421746688770.94,0.004671142827305636,11.166653469873657,29,-0.0005926781691334166
GRC,Greece,1998,139612812175.718,31421746688770.94,0.004443190684418917,11.14492527503423,30,4.1988452622807905e-05
